,target,date,USE00020,price_open,price_high,price_low,price_close,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029751,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00145_low,USE00145_high,USE00145_mean,PE100058,MA000001,d111,d112,d211,d221,d222,d511,d512,D521,D522,d611,d612,d711,MA5,MA6,MA10,MA15,QA,day,S0049493_2,S0049493_3,S0049493_4,S0029752_2,S0029752_3,S0029752_4
329,-1.0,2016-06-27,6.64,36120.0,36730.0,36020.0,36720.0,110.0,130.0,50.0,60.0,-11.5,-26.0,36390.0,36370.0,4692.0,191700.0,139875.0,319984.0,155235.0,64689.0,36400.0,70.0,120.0,630384.0,70.0,110.0,90.0,999755.0,923516.0,20.0,120.0,0.364827856025,0.208358295487,155235.0,7999600.0,20.8648930621,1575960.0,10.1520919896,20.0,50.0,76239.0,36158.0,36041.6666667,35765.0,35730.0,1,27,127342.0,190223.0,254546.0,384075.0,578450.0,769150.0
330,-1.0,2016-06-28,6.68,36500.0,37280.0,36460.0,37200.0,80.0,100.0,50.0,60.0,-8.75,-23.0,36880.0,36830.0,4777.5,192950.0,141725.0,318945.0,155235.0,63752.0,36870.0,50.0,100.0,645712.0,10.0,70.0,40.0,999755.0,923516.0,50.0,90.0,0.367258357087,0.205340290527,155235.0,7973625.0,20.6624125421,1614280.0,10.3989435372,20.0,50.0,76239.0,36484.0,36331.6666667,35974.0,35828.6666667,1,28,128441.0,191094.0,253975.0,384650.0,577025.0,771400.0
331,-1.0,2016-06-29,6.69,37300.0,37500.0,37010.0,37220.0,50.0,70.0,50.0,60.0,-7.75,-22.75,37220.0,37110.0,4780.0,194200.0,139325.0,320403.0,155235.0,63602.0,37260.0,10.0,60.0,642454.0,10.0,50.0,30.0,999755.0,923516.0,110.0,60.0,0.358715242019,0.20485715206,155235.0,8010075.0,20.6232621009,1606135.0,10.3464746996,20.0,50.0,76239.0,36676.0,36606.6666667,36164.0,35892.6666667,1,29,127354.0,192043.0,254696.0,387150.0,578850.0,771225.0
332,0.0,2016-06-30,6.69,37250.0,37690.0,37080.0,37530.0,40.0,60.0,50.0,60.0,-5.0,-21.0,37480.0,37430.0,4827.0,191525.0,136700.0,318983.0,155235.0,66817.0,37470.0,-20.0,50.0,626830.0,-10.0,40.0,15.0,991204.0,1102055.0,50.0,50.0,0.356872470957,0.21521241988,155235.0,7974575.0,20.8186268111,1567075.0,10.0948561858,20.0,70.0,-110851.0,36928.0,36818.3333333,36376.0,36005.3333333,1,30,130419.0,194171.0,258860.0,385725.0,578675.0,770375.0
333,-1.0,2016-07-01,6.69,37440.0,37630.0,37140.0,37300.0,50.0,70.0,50.0,60.0,-11.5,-24.75,37370.0,37360.0,4783.5,189125.0,137150.0,325478.0,161894.0,66589.0,37380.0,0.0,50.0,611058.0,-20.0,40.0,10.0,991204.0,1102055.0,10.0,60.0,0.362590879048,0.205656170087,161894.0,8136950.0,21.5120951751,1527645.0,9.43608163366,20.0,50.0,-110851.0,37194.0,36990.0,36550.0,36143.3333333,2,1,133406.0,197008.0,260760.0,380650.0,574850.0,767800.0
334,0.0,2016-07-04,6.69,37290.0,38510.0,37220.0,38410.0,50.0,70.0,50.0,60.0,-13.25,-26.5,38090.0,38030.0,4920.0,188400.0,137225.0,324038.0,161894.0,66589.0,38040.0,-20.0,60.0,659864.0,-20.0,30.0,5.0,991204.0,1102055.0,60.0,60.0,0.364185244161,0.205656170087,161894.0,8100950.0,21.499336518,1649660.0,10.1897537895,20.0,80.0,-110851.0,37532.0,37396.6666667,36845.0,36354.0,2,4,133178.0,199995.0,263597.0,377525.0,569050.0,763250.0
335,0.0,2016-07-05,6.7,38440.0,38540.0,37470.0,37790.0,40.0,60.0,45.0,60.0,-19.25,-33.75,37910.0,37620.0,4840.5,198925.0,147750.0,329620.0,161894.0,67608.0,37880.0,-20.0,70.0,637608.0,-10.0,50.0,20.0,991204.0,1102055.0,290.0,50.0,0.371371119769,0.208803291042,161894.0,8240500.0,20.7125801181,1594020.0,9.84607212126,20.0,90.0,-110851.0,37650.0,37575.0,37067.0,36532.6666667,2,5,134197.0,200786.0,267603.0,387325.0,576450.0,767975.0
336,0.0,2016-07-06,6.71,37760.0,37850.0,36950.0,37380.0,50.0,70.0,45.0,60.0,-18.5,-37.0,37410.0,37320.0,4706.0,222550.0,172100.0,330998.0,161894.0,68007.0,37390.0,0.0,70.0,608418.0,10.0,60.0,35.0,991204.0,1102055.0,90.0,60.0,0.386654684341,0.210035578836,161894.0,8274950.0,18.5912154572,1521045.0,9.39531421795,20.0,70.0,-110851.0,37682.0,37605.0,37179.0,36670.0,2,6,135615.0,202204.0,268793.0,421475.0,609875.0,799000.0
337,0.0,2016-07-07,6.74,36880.0,37290.0,36820.0,36910.0,110.0,130.0,45.0,60.0,-14.0,-38.25,37070.0,37050.0,4725.0,220725.0,172100.0,331064.0,161894.0,67882.0,37050.0,20.0,100.0,592260.0,40.0,90.0,65.0,991204.0,1102055.0,20.0,120.0,0.389851625326,0.209649523762,161894.0,8276600.0,18.7486691585,1480650.0,9.14579910312,20.0,80.0,-110851.0,37558.0,37553.3333333,37243.0,36770.0,2,7,135889.0,203497.0,270086.0,443275.0,642200.0,830600.0
338,-1.0,2016-07-08,6.74,36960.0,37100.0,36450.0,36620.0,110.0,130.0,45.0,60.0,-12.75,-37.25,36660.0,36590.0,4710.0,223225.0,170725.0,330907.0,162130.0,67083.0,36680.0,50.0,120.0,592188.0,40.0,100.0,70.0,991204.0,1102055.0,70.0,120.0,0.382405644529,0.206880281256,162130.0,8272675.0,18.5299025647,1480470.0,9.13137605625,20.0,70.0,-110851.0,37422.0,37401.6666667,37308.0,36840.6666667,2,8,134965.0,202972.0,270580.0,443950.0,666500.0,865425.0
339,-1.0,2016-07-11,6.74,36800.0,37130.0,36540.0,37020.0,60.0,100.0,45.0,60.0,-20.0,-38.0,36820.0,36820.0,4746.0,222600.0,162800.0,331462.0,162130.0,65640.0,36800.0,40.0,90.0,590146.0,0.0,70.0,35.0,991204.0,1102055.0,0.0,80.0,0.36567834681,0.202430148646,162130.0,8286550.0,18.6130952381,1475365.0,9.09988897798,40.0,50.0,-110851.0,37144.0,37355.0,37338.0,36944.6666667,2,11,132723.0,200605.0,268612.0,445825.0,666550.0,889100.0
340,-1.0,2016-07-12,6.74,37140.0,37260.0,36900.0,37180.0,50.0,70.0,45.0,60.0,-19.0,-34.75,37080.0,37010.0,4811.5,234750.0,171225.0,337624.0,162130.0,65315.0,37060.0,-20.0,80.0,587960.0,-20.0,50.0,15.0,991204.0,1102055.0,70.0,60.0,0.364696485623,0.201427866527,162130.0,8440600.0,17.9778487753,1469900.0,9.06618145932,20.0,100.0,-110851.0,37022.0,37150.0,37336.0,37052.0,2,12,130955.0,198038.0,265920.0,457350.0,680575.0,901300.0
341,-1.0,2016-07-13,6.74,37500.0,39210.0,37260.0,38580.0,20.0,40.0,45.0,60.0,-19.75,-29.75,38390.0,38370.0,4918.5,233050.0,164150.0,344573.0,162130.0,66014.0,38350.0,-50.0,60.0,638266.0,-40.0,40.0,0.0,991204.0,1102055.0,20.0,30.0,0.352177644282,0.20358354407,162130.0,8614325.0,18.4817099335,1595665.0,9.84188614075,20.0,110.0,-110851.0,37262.0,37281.6666667,37472.0,37206.6666667,2,13,131329.0,196969.0,264052.0,467800.0,690400.0,913625.0
342,0.0,2016-07-14,6.74,38660.0,38820.0,38190.0,38640.0,0.0,20.0,45.0,60.0,-19.0,-31.25,38470.0,38310.0,4911.5,234925.0,158925.0,346005.0,162130.0,66562.0,38470.0,-80.0,50.0,654666.0,-80.0,30.0,-25.0,991204.0,1102055.0,160.0,10.0,0.338246248803,0.20527354592,162130.0,8650125.0,18.4103969352,1636665.0,10.0947696293,20.0,130.0,-110851.0,37608.0,37491.6666667,37583.0,37364.6666667,2,14,132576.0,197891.0,263531.0,467975.0,702725.0,925325.0
343,0.0,2016-07-15,6.73,38530.0,38710.0,38230.0,38500.0,-20.0,0.0,45.0,60.0,-17.5,-31.25,38430.0,38220.0,4945.5,231275.0,154150.0,348200.0,177199.0,74907.0,38420.0,-100.0,10.0,657412.0,-80.0,-30.0,-55.0,991204.0,1102055.0,210.0,-10.0,0.333261269052,0.211364059617,177199.0,8705000.0,18.8195870717,1643530.0,9.27505234228,20.0,110.0,-110851.0,37984.0,37756.6666667,37703.0,37533.3333333,2,15,141469.0,207483.0,272798.0,466200.0,699250.0,934000.0
344,-1.0,2016-07-18,6.72,38700.0,38930.0,37800.0,37850.0,-30.0,-10.0,45.0,60.0,-17.0,-30.75,38140.0,38070.0,4839.0,229425.0,148450.0,348456.0,177199.0,74155.0,38230.0,-80.0,30.0,630140.0,-80.0,-20.0,-50.0,991204.0,1102055.0,70.0,-20.0,0.323526206821,0.209242151479,177199.0,8711400.0,18.9852893102,1575350.0,8.89028719124,20.0,110.0,-110851.0,38150.0,37961.6666667,37647.0,37608.6666667,2,18,149062.0,215624.0,281638.0,460700.0,695625.0,928675.0
345,-1.0,2016-07-19,6.74,37790.0,38550.0,37790.0,38300.0,-10.0,10.0,45.0,60.0,-16.25,-33.25,38310.0,38210.0,4938.0,226300.0,147450.0,339656.0,177199.0,73830.0,38240.0,-70.0,20.0,618974.0,-50.0,0.0,-25.0,991204.0,1102055.0,100.0,0.0,0.325784357048,0.208325103415,177199.0,8491400.0,18.7613787008,1547435.0,8.73275244217,20.0,90.0,-110851.0,38374.0,38175.0,37698.0,37682.0,2,19,147985.0,222892.0,289454.0,455725.0,687000.0,921925.0
346,0.0,2016-07-20,6.74,38380.0,38800.0,38110.0,38280.0,0.0,20.0,45.0,60.0,-12.25,-37.0,38480.0,38320.0,4900.5,228000.0,151050.0,342921.0,177199.0,73785.0,38460.0,-100.0,20.0,627464.0,-30.0,10.0,-10.0,991204.0,1102055.0,160.0,10.0,0.33125,0.208198127529,177199.0,8573025.0,18.8004934211,1568660.0,8.85253302784,20.0,120.0,-110851.0,38314.0,38358.3333333,37788.0,37752.6666667,2,20,147615.0,221770.0,296677.0,454300.0,683725.0,915000.0
347,-1.0,2016-07-21,6.73,38020.0,38690.0,37870.0,38650.0,10.0,30.0,45.0,60.0,-9.5,-32.25,38490.0,38400.0,4953.5,228400.0,152300.0,343442.0,177199.0,74013.0,38400.0,-120.0,20.0,631372.0,-40.0,10.0,-15.0,991204.0,1102055.0,90.0,20.0,0.333406304729,0.208841472017,177199.0,8586050.0,18.7960814361,1578430.0,8.90766877917,20.0,140.0,-110851.0,38316.0,38370.0,37962.0,37827.3333333,2,21,147798.0,221628.0,295783.0,456400.0,682700.0,912125.0
348,0.0,2016-07-22,6.71,38570.0,38840.0,38160.0,38180.0,10.0,30.0,45.0,60.0,-9.0,-31.0,38500.0,38350.0,4956.0,222725.0,138250.0,343312.0,174971.0,71863.0,38460.0,-20.0,20.0,615460.0,-50.0,10.0,-20.0,991204.0,1102055.0,150.0,20.0,0.310360309799,0.205356887713,174971.0,8582800.0,19.2677068133,1538650.0,8.79374296312,20.0,40.0,-110851.0,38252.0,38293.3333333,38118.0,37886.0,2,22,145876.0,219661.0,293491.0,451125.0,679125.0,905425.0
349,0.0,2016-07-25,6.71,38350.0,38650.0,37830.0,38160.0,10.0,30.0,45.0,60.0,-12.25,-32.5,38250.0,38100.0,4920.0,221350.0,135500.0,344007.0,174971.0,71136.0,38180.0,-50.0,20.0,605460.0,-50.0,20.0,-15.0,991204.0,1102055.0,150.0,20.0,0.306076349672,0.203279400586,174971.0,8600175.0,19.4266433251,1513650.0,8.65086214287,20.0,70.0,-110851.0,38314.0,38236.6666667,38232.0,37869.3333333,2,25,142999.0,217012.0,290797.0,444075.0,672475.0,900475.0
350,-1.0,2016-07-26,6.72,38170.0,38250.0,37600.0,37810.0,20.0,40.0,45.0,60.0,-12.75,-33.75,37900.0,37740.0,4862.0,213725.0,135675.0,346432.0,174971.0,71136.0,37810.0,-130.0,30.0,592236.0,-40.0,30.0,-5.0,991204.0,1102055.0,160.0,30.0,0.317405544508,0.203279400586,174971.0,8660800.0,20.2615510586,1480590.0,8.46191654617,20.0,160.0,-110851.0,38216.0,38230.0,38295.0,37870.6666667,2,26,142272.0,214135.0,288148.0,435075.0,657800.0,886200.0
351,0.0,2016-07-27,6.72,37770.0,38090.0,37620.0,37740.0,20.0,40.0,45.0,60.0,-11.0,-35.0,37950.0,37820.0,4869.5,214425.0,141650.0,346411.0,174971.0,70528.0,37890.0,0.0,40.0,588728.0,-30.0,30.0,0.0,991204.0,1102055.0,130.0,30.0,0.330301970386,0.201541969812,174971.0,8660275.0,20.194182115,1471820.0,8.41179395443,20.0,40.0,-110851.0,38108.0,38136.6666667,38211.0,37894.6666667,2,27,141664.0,212800.0,284663.0,428150.0,649500.0,872225.0
352,-1.0,2016-07-28,6.71,37700.0,37890.0,37430.0,37820.0,70.0,90.0,45.0,60.0,-11.75,-34.75,37820.0,37680.0,4862.0,208725.0,140475.0,349825.0,174971.0,70020.0,37700.0,0.0,70.0,576748.0,-20.0,70.0,25.0,991204.0,1102055.0,140.0,80.0,0.336507366152,0.200090300678,174971.0,8745625.0,20.9501137861,1441870.0,8.24062273177,20.0,70.0,-110851.0,37942.0,38060.0,38129.0,37955.3333333,2,28,140548.0,211684.0,282820.0,423150.0,636875.0,858225.0
353,-1.0,2016-07-29,6.7,37880.0,38060.0,37430.0,37470.0,40.0,60.0,45.0,60.0,-9.75,-31.5,37930.0,37730.0,4853.0,209450.0,142975.0,344954.0,165468.0,71135.0,37810.0,0.0,80.0,567430.0,-10.0,70.0,30.0,991204.0,1102055.0,200.0,50.0,0.341310575316,0.214950927067,165468.0,8623850.0,20.5868942468,1418575.0,8.57310779123,20.0,80.0,-110851.0,37800.0,37863.3333333,38026.0,38012.0,2,29,141155.0,211683.0,282819.0,418175.0,632600.0,846325.0
354,0.0,2016-08-01,6.7,37690.0,38330.0,37500.0,38280.0,80.0,100.0,45.0,60.0,-13.5,-37.0,38050.0,37870.0,4907.0,210075.0,146850.0,351180.0,165468.0,71613.0,37980.0,30.0,90.0,576834.0,0.0,90.0,45.0,972735.0,837883.0,180.0,90.0,0.349518029275,0.216395315106,165468.0,8779500.0,20.8961085327,1442085.0,8.71518964392,20.0,60.0,134852.0,37824.0,37880.0,38069.0,38096.0,3,1,142748.0,212768.0,283296.0,419525.0,628250.0,842675.0
355,-1.0,2016-08-02,6.68,38140.0,38160.0,37680.0,38020.0,100.0,120.0,45.0,60.0,-11.25,-36.5,38010.0,37760.0,4885.5,209650.0,151000.0,352804.0,165468.0,70935.0,37940.0,-70.0,110.0,570826.0,10.0,100.0,55.0,972735.0,837883.0,250.0,110.0,0.360124016218,0.214346580608,165468.0,8820100.0,21.0352969234,1427065.0,8.62441680567,20.0,180.0,134852.0,37866.0,37856.6666667,38041.0,38152.0,3,2,142548.0,213683.0,283703.0,419725.0,629175.0,837900.0
356,0.0,2016-08-03,6.69,38120.0,38450.0,37680.0,37790.0,90.0,130.0,45.0,60.0,-15.5,-39.0,38120.0,37780.0,4844.5,207350.0,153450.0,348481.0,165468.0,69713.0,38050.0,40.0,150.0,574808.0,30.0,130.0,80.0,972735.0,837883.0,340.0,110.0,0.370026525199,0.210654023739,165468.0,8712025.0,21.0080178442,1437020.0,8.68457949573,40.0,110.0,134852.0,37876.0,37853.3333333,37992.0,38099.3333333,3,3,140648.0,212261.0,283396.0,417000.0,627075.0,836525.0
357,0.0,2016-08-04,6.67,37710.0,37910.0,37430.0,37620.0,120.0,180.0,45.0,60.0,-16.0,-41.0,37730.0,37540.0,4787.0,209300.0,159550.0,349247.0,165468.0,67568.0,37650.0,40.0,170.0,563804.0,30.0,170.0,100.0,972735.0,837883.0,190.0,150.0,0.381151457238,0.204172407958,165468.0,8731175.0,20.8580387004,1409510.0,8.51832378466,60.0,130.0,134852.0,37836.0,37833.3333333,37889.0,38031.3333333,3,4,137281.0,208216.0,279829.0,416650.0,626300.0,836375.0
358,0.0,2016-08-05,6.68,37300.0,37770.0,37280.0,37620.0,140.0,180.0,45.0,60.0,-9.75,-39.75,37600.0,37470.0,4792.5,206650.0,160700.0,347788.0,165239.0,66244.0,37540.0,80.0,180.0,542568.0,40.0,170.0,105.0,972735.0,837883.0,130.0,160.0,0.388821679168,0.200449046533,165239.0,8694700.0,21.0372610694,1356420.0,8.20883689686,40.0,100.0,134852.0,37866.0,37800.0,37833.0,37972.6666667,3,5,133812.0,203525.0,274460.0,415950.0,623300.0,832950.0
359,0.0,2016-08-08,6.68,37510.0,37680.0,37370.0,37540.0,100.0,180.0,45.0,60.0,-10.5,-35.5,37580.0,37440.0,4796.0,205025.0,152200.0,349366.0,165239.0,64549.0,37510.0,50.0,150.0,540380.0,20.0,140.0,80.0,972735.0,837883.0,140.0,140.0,0.371174247043,0.19532011208,165239.0,8734150.0,21.3002072918,1350950.0,8.17573333172,80.0,100.0,134852.0,37718.0,37811.6666667,37771.0,37952.0,3,8,130793.0,198361.0,268074.0,411675.0,620975.0,828325.0
360,0.0,2016-08-09,6.71,37560.0,37760.0,37180.0,37220.0,60.0,140.0,45.0,60.0,-9.75,-37.5,37510.0,37280.0,4779.0,205350.0,154825.0,348976.0,165239.0,63776.0,37470.0,30.0,150.0,558306.0,-10.0,120.0,55.0,972735.0,837883.0,230.0,100.0,0.376978329681,0.192981075896,165239.0,8724400.0,21.2427562698,1395765.0,8.4469465441,80.0,120.0,134852.0,37558.0,37635.0,37712.0,37880.0,3,9,128325.0,194569.0,262137.0,410375.0,617025.0,826325.0
361,-1.0,2016-08-10,6.71,37160.0,37530.0,37100.0,37470.0,50.0,130.0,45.0,60.0,-4.75,-34.0,37420.0,37240.0,4874.5,204825.0,150525.0,344038.0,165239.0,65731.0,37350.0,0.0,120.0,551562.0,-20.0,110.0,45.0,972735.0,837883.0,180.0,90.0,0.367447821311,0.198896749557,165239.0,8600950.0,20.995850116,1378905.0,8.34491252065,80.0,120.0,134852.0,37494.0,37543.3333333,37685.0,37826.0,3,10,129507.0,194056.0,260300.0,410175.0,615200.0,821850.0
362,0.0,2016-08-11,6.69,37790.0,37800.0,37450.0,37530.0,70.0,130.0,45.0,60.0,-8.0,-36.25,37650.0,37360.0,4810.0,203925.0,148975.0,341591.0,165239.0,65780.0,37600.0,20.0,120.0,538080.0,10.0,130.0,70.0,972735.0,837883.0,290.0,100.0,0.36526909403,0.199045019638,165239.0,8539775.0,20.9385190634,1345200.0,8.14093525136,60.0,100.0,134852.0,37476.0,37500.0,37656.0,37751.3333333,3,11,131511.0,195287.0,259836.0,408750.0,614100.0,819125.0
363,0.0,2016-08-12,6.68,37550.0,37690.0,37450.0,37560.0,100.0,160.0,45.0,60.0,-12.0,-41.0,37620.0,37380.0,4746.0,202375.0,148400.0,341018.0,174563.0,69337.0,37570.0,50.0,140.0,532278.0,20.0,130.0,75.0,972735.0,837883.0,240.0,130.0,0.366646077826,0.19860165098,174563.0,8525450.0,21.0634959852,1330695.0,7.62300716647,60.0,90.0,134852.0,37464.0,37490.0,37665.0,37710.0,3,12,135117.0,200848.0,264624.0,406300.0,611125.0,816475.0
364,0.0,2016-08-15,6.69,37230.0,37350.0,37000.0,37070.0,50.0,70.0,45.0,60.0,-7.25,-39.75,37280.0,37040.0,4746.0,207150.0,151800.0,334272.0,174563.0,69199.0,37210.0,60.0,160.0,538510.0,40.0,160.0,100.0,972735.0,837883.0,240.0,60.0,0.366401158581,0.198206378213,174563.0,8356800.0,20.1708906589,1346275.0,7.7122586115,20.0,100.0,134852.0,37370.0,37398.3333333,37544.0,37637.3333333,3,15,138536.0,204316.0,270047.0,409525.0,613450.0,818275.0
365,-1.0,2016-08-16,6.69,37070.0,37290.0,37020.0,37220.0,40.0,60.0,45.0,60.0,-11.0,-40.25,37300.0,37080.0,4798.0,205375.0,147575.0,327474.0,174563.0,68899.0,37160.0,-60.0,70.0,515764.0,-40.0,50.0,5.0,972735.0,837883.0,220.0,50.0,0.359281801582,0.197347089589,174563.0,8186850.0,19.931466829,1289410.0,7.3865022943,20.0,130.0,134852.0,37370.0,37345.0,37464.0,37598.0,3,16,138098.0,207435.0,273215.0,412525.0,614900.0,818825.0
366,0.0,2016-08-17,6.69,37330.0,37390.0,37180.0,37220.0,50.0,70.0,45.0,60.0,-15.0,-43.5,37400.0,37200.0,4755.5,213300.0,153075.0,326416.0,174563.0,67123.0,37280.0,-50.0,60.0,504588.0,-40.0,40.0,0.0,972735.0,837883.0,200.0,60.0,0.35882559775,0.192260100938,174563.0,8160400.0,19.1289263947,1261470.0,7.22644546668,20.0,110.0,134852.0,37320.0,37345.0,37407.0,37563.3333333,3,17,136022.0,205221.0,274558.0,418675.0,625825.0,828200.0
367,-1.0,2016-08-18,6.67,37180.0,37400.0,37090.0,37370.0,40.0,60.0,45.0,60.0,-16.0,-45.25,37370.0,37170.0,4802.5,213425.0,149425.0,327254.0,174563.0,64919.0,37230.0,-60.0,40.0,512992.0,-60.0,20.0,-20.0,972735.0,837883.0,200.0,50.0,0.350064425442,0.18594719385,174563.0,8181350.0,19.1668033267,1282480.0,7.34680315989,20.0,100.0,134852.0,37288.0,37328.3333333,37382.0,37533.3333333,3,18,132042.0,200941.0,270140.0,426725.0,632100.0,839250.0
368,0.0,2016-08-19,6.67,37480.0,37490.0,37230.0,37390.0,-10.0,30.0,45.0,60.0,-12.25,-47.0,37450.0,37230.0,4774.0,210625.0,151250.0,325898.0,172619.0,62487.0,37330.0,-60.0,20.0,508572.0,-70.0,-10.0,-40.0,972735.0,837883.0,220.0,10.0,0.359050445104,0.180996877516,172619.0,8147450.0,19.3411275964,1271430.0,7.36552754911,40.0,80.0,134852.0,37254.0,37305.0,37359.0,37528.0,3,19,127406.0,194529.0,263428.0,424050.0,637350.0,842725.0
369,0.0,2016-08-22,6.67,37290.0,37390.0,37080.0,37140.0,-20.0,0.0,45.0,60.0,-15.0,-48.0,37360.0,37180.0,4732.0,229375.0,172050.0,325738.0,172619.0,58609.0,37250.0,-70.0,0.0,514360.0,-80.0,-20.0,-50.0,972735.0,837883.0,180.0,-10.0,0.375040871935,0.169764046831,172619.0,8143450.0,17.7513896458,1285900.0,7.44935377913,20.0,70.0,134852.0,37268.0,37235.0,37319.0,37452.0,3,22,121096.0,186015.0,253138.0,440000.0,653425.0,866725.0
370,0.0,2016-08-23,6.71,37020.0,37180.0,36910.0,37120.0,-20.0,0.0,45.0,60.0,-17.5,-46.75,37210.0,37080.0,4719.0,240075.0,186350.0,327698.0,172619.0,56447.0,37090.0,-70.0,0.0,511844.0,-70.0,-20.0,-45.0,972735.0,837883.0,130.0,-10.0,0.388107882953,0.163501700276,172619.0,8192450.0,17.0622722066,1279610.0,7.41291514839,20.0,70.0,134852.0,37248.0,37243.3333333,37309.0,37392.0,3,23,115056.0,177543.0,242462.0,469450.0,680075.0,893500.0
371,0.0,2016-08-24,6.69,36970.0,37040.0,36640.0,36650.0,30.0,50.0,45.0,60.0,-17.0,-44.75,36940.0,36770.0,4658.5,254700.0,202050.0,329939.0,172619.0,54872.0,36830.0,-50.0,20.0,539910.0,-50.0,10.0,-20.0,972735.0,837883.0,170.0,40.0,0.396643109541,0.158939630052,172619.0,8248475.0,16.192530428,1349775.0,7.81938836397,20.0,70.0,134852.0,37134.0,37148.3333333,37227.0,37316.0,3,24,111319.0,169928.0,232415.0,494775.0,724150.0,934775.0
372,-1.0,2016-08-25,6.7,36530.0,36640.0,36050.0,36370.0,70.0,90.0,45.0,60.0,-9.0,-43.0,36430.0,36310.0,4639.5,263875.0,213450.0,329233.0,172619.0,52626.0,36330.0,0.0,70.0,526572.0,0.0,50.0,25.0,972735.0,837883.0,120.0,80.0,0.40445286594,0.152433973085,172619.0,8230825.0,15.5960682141,1316430.0,7.6262172762,20.0,70.0,134852.0,36934.0,37006.6666667,37111.0,37232.6666667,3,25,107498.0,163945.0,222554.0,518575.0,758650.0,988025.0
373,-1.0,2016-08-26,6.7,36290.0,36530.0,36180.0,36430.0,60.0,80.0,45.0,60.0,-11.5,-44.0,36450.0,36340.0,4622.0,271575.0,223275.0,330653.0,165803.0,51239.0,36350.0,0.0,60.0,531076.0,0.0,50.0,25.0,972735.0,837883.0,110.0,70.0,0.41107428887,0.154517710777,165803.0,8266325.0,15.2192304152,1327690.0,8.00763556751,20.0,60.0,134852.0,36742.0,36850.0,36998.0,37153.3333333,3,26,103865.0,158737.0,215184.0,535450.0,790150.0,1030225.0
374,0.0,2016-08-30,6.72,36350.0,36520.0,36240.0,36260.0,60.0,80.0,45.0,60.0,-12.0,-42.25,36460.0,36390.0,4609.0,283225.0,239250.0,332636.0,165803.0,48980.0,36390.0,0.0,70.0,523302.0,10.0,50.0,30.0,972735.0,837883.0,70.0,70.0,0.422367375761,0.147705409432,165803.0,8315900.0,14.6807308677,1308255.0,7.89041814684,20.0,70.0,134852.0,36566.0,36661.6666667,36917.0,37068.0,3,30,100219.0,152845.0,207717.0,554800.0,818675.0,1073375.0
375,-1.0,2016-08-31,6.72,36250.0,36390.0,36140.0,36270.0,80.0,100.0,45.0,60.0,-11.25,-38.25,36340.0,36270.0,4602.5,293525.0,253975.0,322559.0,165803.0,47592.0,36280.0,10.0,80.0,515630.0,30.0,70.0,50.0,975266.0,1015471.0,70.0,90.0,0.432629247935,0.143519719185,165803.0,8063975.0,13.7364364194,1289075.0,7.77473869592,20.0,70.0,-40205.0,36396.0,36516.6666667,36822.0,37004.6666667,3,31,96572.0,147811.0,200437.0,576750.0,848325.0,1112200.0
376,-1.0,2016-09-01,6.72,36260.0,36670.0,36230.0,36530.0,110.0,130.0,45.0,60.0,-10.0,-40.75,36510.0,36420.0,4620.0,304775.0,265800.0,324515.0,165803.0,47140.0,36450.0,20.0,80.0,513422.0,50.0,90.0,70.0,975266.0,1015471.0,90.0,120.0,0.436059388073,0.14215665579,165803.0,8112875.0,13.3096136494,1283555.0,7.74144617407,20.0,60.0,-40205.0,36372.0,36418.3333333,36753.0,36942.0,1,1,94732.0,143712.0,194951.0,598300.0,881525.0,1153100.0
377,-1.0,2016-09-02,6.72,36490.0,36690.0,36400.0,36670.0,120.0,140.0,45.0,60.0,-10.5,-36.75,36560.0,36500.0,4607.0,318500.0,278350.0,327804.0,152404.0,44394.0,36530.0,40.0,130.0,513988.0,70.0,120.0,95.0,975266.0,1015471.0,60.0,130.0,0.436970172684,0.145645783575,152404.0,8195100.0,12.8651491366,1284970.0,8.43134038477,20.0,90.0,-40205.0,36432.0,36421.6666667,36683.0,36884.6666667,1,2,91534.0,139126.0,188106.0,623275.0,916800.0,1200025.0
378,0.0,2016-09-05,6.72,36640.0,36660.0,36440.0,36510.0,120.0,140.0,45.0,60.0,-14.75,-37.25,36580.0,36540.0,4603.0,328525.0,283350.0,324428.0,152404.0,42697.0,36550.0,40.0,110.0,517694.0,60.0,100.0,80.0,975266.0,1015471.0,40.0,130.0,0.431245719504,0.1400783444,152404.0,8110700.0,12.3441138422,1294235.0,8.49213275242,20.0,70.0,-40205.0,36448.0,36445.0,36595.0,36814.6666667,1,5,87091.0,134231.0,181823.0,647025.0,951800.0,1245325.0
379,-1.0,2016-09-06,6.72,36460.0,36620.0,36390.0,36570.0,110.0,150.0,50.0,60.0,-17.0,-39.0,36550.0,36500.0,4623.0,334975.0,290600.0,323455.0,152404.0,39992.0,36520.0,40.0,120.0,516114.0,50.0,90.0,70.0,975266.0,1015471.0,50.0,130.0,0.43376371371,0.131203905409,152404.0,8086375.0,12.0701171729,1290285.0,8.46621479751,40.0,80.0,-40205.0,36510.0,36468.3333333,36538.0,36781.3333333,1,6,82689.0,127083.0,174223.0,663500.0,982000.0,1286775.0
