,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00020,PE100058,price_open,price_close,MA5,MA10,MA15,d111,d112,d211,d221,d222,d511,d512,QA,PE100042
1005,-120.0,-80.0,70.0,80.0,-17.0,-22.0,47100.0,46810.0,272150.0,191625.0,329173.0,172979.0,69500.0,46870.0,-120.0,-70.0,439608.0,6.9,1115438.0,46810.0,47070.0,46666.0,46960.0,46538.0,290.0,-100.0,0.352057688775,0.200891437689,172979.0,8229325.0,15.1190979239,2,1.27228
1006,-170.0,-70.0,70.0,80.0,-19.75,-24.0,47850.0,47480.0,271025.0,190450.0,329119.0,172979.0,75921.0,47610.0,-150.0,-100.0,447972.0,6.91,1115438.0,47480.0,47650.0,46876.0,47009.0,46680.0,370.0,-120.0,0.351351351351,0.219451494112,172979.0,8227975.0,15.1793653722,2,1.25597
1007,-160.0,-100.0,70.0,80.0,-19.0,-23.5,48040.0,47660.0,268975.0,186925.0,328493.0,212925.0,77124.0,47820.0,-150.0,-100.0,444618.0,6.94,1115438.0,47460.0,48040.0,47138.0,47115.0,46832.0,380.0,-130.0,0.347476531276,0.181106023248,212925.0,8212325.0,15.2659633795,2,1.23365
1008,-30.0,10.0,70.0,80.0,-8.25,-22.5,47120.0,46720.0,257150.0,152550.0,324449.0,223853.0,77124.0,46920.0,-150.0,-100.0,445440.0,6.94,1115438.0,47700.0,46780.0,47278.0,47053.0,46927.3333333,400.0,-10.0,0.296616760646,0.172264834512,223853.0,8111225.0,15.7713882948,3,1.33861
1009,-50.0,-10.0,70.0,80.0,-10.25,-25.0,46870.0,46480.0,253725.0,147350.0,324214.0,223853.0,79422.0,46600.0,-80.0,20.0,454924.0,6.92,1115438.0,46810.0,46600.0,47228.0,46918.0,46985.3333333,390.0,-30.0,0.290373435806,0.177397667219,223853.0,8105350.0,15.9727066706,3,1.27781
1010,-90.0,-30.0,70.0,80.0,-15.5,-31.25,47060.0,46690.0,253450.0,144925.0,321913.0,223853.0,81919.0,46810.0,-100.0,0.0,458328.0,6.91,1115438.0,46620.0,46850.0,47184.0,46925.0,47034.6666667,370.0,-60.0,0.285904517656,0.18297498805,223853.0,8047825.0,15.8765535609,3,1.27114
1011,-110.0,-50.0,70.0,80.0,-17.0,-24.25,47480.0,47150.0,254725.0,143825.0,313607.0,223853.0,88511.0,47170.0,-120.0,-40.0,477636.0,6.92,1115438.0,46800.0,47660.0,47186.0,47031.0,47068.0,330.0,-80.0,0.282314260477,0.197698936356,223853.0,7840175.0,15.3894886642,3,1.34711
1012,-110.0,-70.0,70.0,80.0,-13.25,-21.25,47800.0,47250.0,251525.0,140325.0,313142.0,223853.0,97415.0,47680.0,-150.0,-30.0,483040.0,6.93,1115438.0,47710.0,47590.0,47096.0,47117.0,47108.6666667,550.0,-90.0,0.278948414671,0.217586987889,223853.0,7828550.0,15.5621707584,3,1.5894
1013,-20.0,20.0,70.0,80.0,-7.5,-7.5,47720.0,47010.0,248200.0,137850.0,316306.0,277659.0,99588.0,47570.0,-60.0,20.0,511222.0,6.92,1115438.0,47620.0,47820.0,47304.0,47291.0,47136.6666667,710.0,0.0,0.277699435939,0.179335083682,277659.0,7907650.0,15.929995971,3,2.02134
1014,-250.0,-150.0,70.0,80.0,-16.75,-19.0,50100.0,49400.0,243350.0,138325.0,316122.0,277659.0,125611.0,49940.0,-20.0,110.0,613308.0,6.94,1115438.0,49820.0,50110.0,48006.0,47617.0,47280.6666667,700.0,-200.0,0.284209985617,0.226196521633,277659.0,7903050.0,16.2380316417,3,2.17044
1015,-140.0,-40.0,70.0,80.0,-19.0,-16.0,49300.0,48490.0,235825.0,128775.0,315722.0,277659.0,132201.0,49120.0,140.0,270.0,564448.0,6.93,1115438.0,50090.0,48740.0,48384.0,47784.0,47411.3333333,810.0,-90.0,0.273030849147,0.238063595994,277659.0,7893050.0,16.7349729672,3,2.2066
1016,-150.0,-50.0,70.0,80.0,-17.0,-14.25,49220.0,48780.0,236725.0,130225.0,318338.0,277659.0,136074.0,48970.0,-200.0,-30.0,546370.0,6.92,1115438.0,48740.0,48680.0,48588.0,47887.0,47550.0,440.0,-100.0,0.275055444081,0.245037978239,277659.0,7958450.0,16.809483578,3,1.27838
1017,-160.0,-60.0,70.0,80.0,-15.0,-10.25,48920.0,48400.0,229075.0,126075.0,316500.0,295730.0,135896.0,48600.0,-200.0,-30.0,542464.0,6.91,1115438.0,48600.0,48360.0,48742.0,47919.0,47658.6666667,520.0,-110.0,0.275182800393,0.229763635749,295730.0,7912500.0,17.2705445815,3,1.28485
1018,-170.0,-70.0,70.0,80.0,-11.75,-11.75,48790.0,48280.0,224025.0,126075.0,315194.0,295730.0,135596.0,48420.0,-230.0,-60.0,546626.0,6.9,1115438.0,48280.0,48770.0,48932.0,48118.0,47838.0,510.0,-120.0,0.281386006026,0.229256416326,295730.0,7879850.0,17.5869880594,3,1.26248
1019,-180.0,-100.0,70.0,80.0,-14.5,-14.25,49370.0,48850.0,221425.0,126075.0,314244.0,295730.0,133320.0,49050.0,-250.0,-80.0,544616.0,6.92,1115438.0,48870.0,48920.0,48694.0,48350.0,47976.0,520.0,-140.0,0.284690075646,0.225408311636,295730.0,7856100.0,17.739866772,3,1.32433
1020,-200.0,-120.0,70.0,80.0,-14.25,-16.75,49180.0,48630.0,219425.0,126200.0,312280.0,295730.0,135470.0,48900.0,-250.0,-120.0,543932.0,6.93,1115438.0,48990.0,48660.0,48678.0,48531.0,48082.0,550.0,-160.0,0.287569784664,0.229043384168,295730.0,7807000.0,17.7896775664,3,1.4065
1021,-200.0,-120.0,70.0,80.0,-14.25,-20.0,48880.0,48320.0,214025.0,125900.0,315658.0,295730.0,135945.0,48570.0,-230.0,-80.0,540832.0,6.94,1115438.0,48530.0,48390.0,48620.0,48604.0,48131.3333333,560.0,-160.0,0.294124518164,0.229846481588,295730.0,7891450.0,18.4358135732,3,1.46298
1022,-140.0,-60.0,70.0,80.0,-13.0,-19.5,48050.0,47460.0,210800.0,125950.0,314657.0,289899.0,137695.0,47760.0,-180.0,-60.0,527974.0,6.93,1115438.0,48640.0,47760.0,48500.0,48621.0,48112.6666667,590.0,-100.0,0.29874288425,0.237487883711,289899.0,7866425.0,18.6585033207,3,1.42679
1023,-180.0,-100.0,70.0,80.0,-10.0,-17.0,48230.0,47700.0,206875.0,96225.0,311414.0,289899.0,140360.0,47870.0,-220.0,-80.0,518148.0,6.93,1115438.0,47700.0,47730.0,48292.0,48612.0,48176.0,530.0,-140.0,0.232567975831,0.242084312122,289899.0,7785350.0,18.8165558912,3,1.40441
1024,-180.0,-100.0,70.0,80.0,-6.5,-13.5,48170.0,47640.0,203100.0,95725.0,311570.0,289899.0,143212.0,47830.0,-220.0,-100.0,520720.0,6.93,1115438.0,47910.0,47740.0,48056.0,48375.0,48252.0,530.0,-140.0,0.235659773511,0.247003266655,289899.0,7789250.0,19.1758985721,3,1.26403
1025,-200.0,-120.0,70.0,80.0,-13.0,-12.0,48710.0,48150.0,200725.0,95975.0,316918.0,289899.0,145964.0,48310.0,-240.0,-100.0,527792.0,6.93,1115438.0,47880.0,48650.0,48054.0,48366.0,48372.0,560.0,-160.0,0.239070868103,0.251749747326,289899.0,7922950.0,19.7358326068,1,1.2531
1026,-200.0,-120.0,70.0,80.0,-12.0,-17.0,49070.0,48430.0,200000.0,95775.0,318444.0,289899.0,151205.0,48710.0,-250.0,-120.0,535318.0,6.93,1115438.0,48780.0,48690.0,48114.0,48367.0,48440.6666667,640.0,-160.0,0.2394375,0.260789102412,289899.0,7961100.0,19.90275,1,1.33349
1027,-150.0,-70.0,70.0,80.0,-11.25,-17.75,48520.0,47860.0,196425.0,88750.0,318405.0,313873.0,155381.0,48150.0,-220.0,-80.0,534614.0,6.94,1115438.0,48450.0,48280.0,48218.0,48359.0,48486.6666667,660.0,-110.0,0.225913198422,0.247522086959,313873.0,7960125.0,20.2625047728,1,1.44127
1028,-140.0,-60.0,70.0,80.0,-14.25,-23.75,48540.0,47900.0,235250.0,125000.0,319900.0,313873.0,160607.0,48150.0,-180.0,-60.0,546892.0,6.95,1115438.0,48130.0,47890.0,48250.0,48271.0,48491.3333333,640.0,-100.0,0.265674814028,0.255847110137,313873.0,7997500.0,16.9978746015,1,1.45437
1029,-70.0,10.0,70.0,80.0,-18.25,-29.75,48030.0,47430.0,261975.0,154075.0,320666.0,313873.0,164712.0,47640.0,-120.0,0.0,547820.0,6.95,1115438.0,47750.0,47720.0,48246.0,48151.0,48332.0,600.0,-30.0,0.294064319114,0.262386379204,313873.0,8016650.0,15.3004103445,1,1.35528
1030,-30.0,70.0,70.0,80.0,-18.25,-26.25,47570.0,46990.0,288525.0,165025.0,321865.0,313873.0,166808.0,47410.0,-80.0,70.0,542600.0,6.95,1115438.0,47610.0,47300.0,47976.0,48015.0,48236.0,580.0,20.0,0.285980417641,0.265725309281,313873.0,8046625.0,13.9444155619,1,1.43118
1031,-20.0,80.0,70.0,80.0,-17.5,-31.5,47040.0,46480.0,327300.0,194825.0,324527.0,313873.0,165887.0,46970.0,20.0,80.0,545756.0,6.95,1115438.0,47400.0,46570.0,47552.0,47833.0,48095.3333333,560.0,30.0,0.297624503514,0.264258155369,313873.0,8113175.0,12.3940956309,1,1.75021
1032,-10.0,90.0,70.0,80.0,-15.75,-26.75,46730.0,46220.0,325500.0,186075.0,325060.0,326732.0,166556.0,46560.0,-50.0,70.0,545504.0,6.97,1115438.0,46300.0,46650.0,47226.0,47722.0,47981.3333333,510.0,40.0,0.285829493088,0.254881676726,326732.0,8126500.0,12.4831029186,1,1.63018
1033,-10.0,90.0,70.0,80.0,-19.5,-26.75,47180.0,46690.0,331200.0,182900.0,323319.0,326732.0,171434.0,47020.0,-40.0,70.0,543342.0,6.97,1115438.0,46800.0,47560.0,47160.0,47705.0,47900.6666667,490.0,40.0,0.276117149758,0.26234651029,326732.0,8082975.0,12.2025588768,1,1.31894
1034,10.0,110.0,70.0,80.0,-21.75,-26.5,47500.0,46840.0,332050.0,184850.0,321139.0,326732.0,175783.0,47360.0,-20.0,130.0,541456.0,6.96,1115438.0,47500.0,47360.0,47088.0,47667.0,47796.6666667,660.0,60.0,0.278346634543,0.269001811883,326732.0,8028475.0,12.0892561361,1,1.06584
1035,-220.0,-120.0,70.0,80.0,-21.0,-21.0,47580.0,47020.0,340525.0,179825.0,321436.0,326732.0,178090.0,47440.0,50.0,180.0,545990.0,6.96,1115438.0,47150.0,47670.0,47162.0,47569.0,47730.6666667,560.0,-170.0,0.264040819323,0.272532228248,326732.0,8035900.0,11.7992805227,1,0.93074
1036,-200.0,-140.0,70.0,80.0,-18.75,-19.25,48310.0,47770.0,339025.0,179825.0,321028.0,326732.0,178563.0,47980.0,-240.0,-140.0,519770.0,6.96,1115438.0,47900.0,48160.0,47480.0,47516.0,47715.3333333,540.0,-170.0,0.265209055379,0.273256063073,326732.0,8025700.0,11.8364427402,1,1.21617
1037,-190.0,-130.0,70.0,80.0,-18.5,-16.75,48220.0,47690.0,337600.0,179825.0,320424.0,325278.0,177738.0,47940.0,-220.0,-120.0,517094.0,6.94,1115438.0,48270.0,47740.0,47698.0,47462.0,47714.0,530.0,-160.0,0.266328495261,0.273209377825,325278.0,8010600.0,11.8640402844,1,1.24568
1038,-180.0,-120.0,70.0,80.0,-25.0,-23.25,48320.0,47810.0,332975.0,179225.0,321151.0,325278.0,176639.0,48060.0,-230.0,-120.0,518982.0,6.95,1115438.0,47960.0,47980.0,47782.0,47471.0,47730.6666667,510.0,-150.0,0.269126811322,0.271520053616,325278.0,8028775.0,12.056122832,1,1.24456
1039,-160.0,-100.0,70.0,80.0,-28.5,-31.0,47790.0,47330.0,329850.0,180325.0,318053.0,325278.0,175741.0,47660.0,-200.0,-80.0,515298.0,6.95,1115438.0,47980.0,47290.0,47768.0,47428.0,47700.6666667,460.0,-130.0,0.273343944217,0.270139695891,325278.0,7951325.0,12.0529407306,1,1.2679
1040,-120.0,-40.0,60.0,70.0,-28.0,-30.75,47070.0,46580.0,323975.0,175075.0,318338.0,325278.0,173288.0,46880.0,-160.0,-60.0,529182.0,6.95,1115438.0,47150.0,46660.0,47566.0,47364.0,47568.0,490.0,-80.0,0.270198317771,0.266369075068,325278.0,7958450.0,12.2825063662,1,1.255
1041,-120.0,-80.0,60.0,70.0,-27.5,-33.5,47240.0,46830.0,317100.0,175000.0,321815.0,325278.0,168065.0,46960.0,-160.0,-70.0,528820.0,6.94,1115438.0,46730.0,47120.0,47358.0,47419.0,47463.3333333,410.0,-100.0,0.275938189845,0.258340557923,325278.0,8045375.0,12.6858640807,1,1.26844
1042,-120.0,-80.0,60.0,70.0,-27.0,-35.5,47350.0,46820.0,312525.0,176825.0,321254.0,312584.0,168112.0,47010.0,-180.0,-100.0,529468.0,6.94,1115438.0,47120.0,47100.0,47230.0,47464.0,47384.6666667,530.0,-100.0,0.282897368211,0.26890691782,312584.0,8031350.0,12.8491320694,1,1.36573
1043,-110.0,-70.0,60.0,70.0,-23.5,-36.0,46740.0,46230.0,311375.0,182625.0,321644.0,312584.0,164468.0,46540.0,-180.0,-100.0,546726.0,6.94,1115438.0,47040.0,46260.0,46886.0,47334.0,47276.0,510.0,-90.0,0.293255720594,0.263078084611,312584.0,8041100.0,12.9122440787,1,1.45809
1044,-140.0,-100.0,60.0,70.0,-23.75,-34.0,46610.0,46260.0,309225.0,180650.0,322488.0,312584.0,161108.0,46330.0,-190.0,-100.0,534180.0,6.92,1115438.0,46100.0,46740.0,46776.0,47272.0,47210.6666667,350.0,-120.0,0.292101220794,0.257703529291,312584.0,8062200.0,13.0361387339,1,1.51775
1045,-130.0,-90.0,60.0,70.0,-23.0,-33.75,47610.0,47140.0,304275.0,172100.0,326165.0,312584.0,158615.0,47260.0,-180.0,-120.0,533480.0,6.93,1115438.0,46860.0,47530.0,46950.0,47258.0,47226.0,470.0,-110.0,0.282803385096,0.253715801193,312584.0,8154125.0,13.3992687536,1,1.5346
1046,-140.0,-100.0,60.0,70.0,-18.0,-30.5,47770.0,47220.0,297550.0,172100.0,329230.0,312584.0,157526.0,47480.0,-180.0,-100.0,527366.0,6.94,1115438.0,47500.0,47460.0,47018.0,47188.0,47285.3333333,550.0,-120.0,0.289195093262,0.251973869424,312584.0,8230750.0,13.8308687616,1,1.41785
1047,-130.0,-90.0,60.0,70.0,-21.5,-31.75,48080.0,47510.0,291175.0,166575.0,331879.0,307376.0,157899.0,47830.0,-150.0,-60.0,527518.0,6.94,1056367.0,47510.0,47750.0,47148.0,47189.0,47358.6666667,570.0,-110.0,0.286039323431,0.256849916714,307376.0,8296975.0,14.2474027647,1,1.27948
1048,-40.0,20.0,60.0,70.0,-29.75,-37.25,47650.0,47150.0,273570.0,163625.0,333331.0,307376.0,158942.0,47320.0,-70.0,0.0,526598.0,6.94,1056367.0,47090.0,47420.0,47380.0,47133.0,47349.3333333,500.0,-10.0,0.29905508645,0.258546535839,307376.0,8333275.0,15.2306082538,2,1.22749
1049,-20.0,40.0,60.0,70.0,-31.5,-41.25,48240.0,47640.0,270550.0,165075.0,334174.0,307376.0,154499.0,47940.0,-50.0,20.0,546178.0,6.94,1056367.0,47810.0,47810.0,47594.0,47185.0,47379.3333333,600.0,10.0,0.305072999446,0.25131923117,307376.0,8354350.0,15.4395675476,2,1.17422
1050,0.0,40.0,60.0,70.0,-35.25,-46.25,47900.0,47400.0,265325.0,163750.0,333982.0,314810.0,152344.0,47640.0,-30.0,30.0,561994.0,6.95,1056367.0,47900.0,47130.0,47514.0,47232.0,47343.3333333,500.0,20.0,0.308583812306,0.24196181824,314810.0,8349550.0,15.7345708094,2,1.16656
1051,40.0,60.0,60.0,70.0,-32.75,-51.0,47420.0,46960.0,266575.0,169700.0,332083.0,314810.0,146402.0,47130.0,0.0,80.0,559466.0,6.95,1056367.0,46820.0,47050.0,47432.0,47225.0,47269.3333333,460.0,50.0,0.318296914564,0.232524379785,314810.0,8302075.0,15.5717434118,2,1.07613
1052,50.0,70.0,60.0,70.0,-27.25,-53.25,46990.0,46610.0,259675.0,166050.0,333542.0,314810.0,143626.0,46750.0,0.0,50.0,580082.0,6.95,1056367.0,47020.0,46580.0,47198.0,47173.0,47192.0,380.0,60.0,0.319726581304,0.228115371176,314810.0,8338550.0,16.0557427554,2,1.03357
1053,40.0,80.0,60.0,70.0,-26.75,-52.5,46720.0,46420.0,258825.0,168850.0,337001.0,314810.0,137646.0,46630.0,0.0,60.0,594020.0,6.95,1056367.0,46800.0,46230.0,46960.0,47170.0,47075.3333333,300.0,60.0,0.326185646672,0.218617578857,314810.0,8425025.0,16.2755240027,2,1.07455
1054,70.0,90.0,60.0,70.0,-32.0,-53.5,46210.0,45870.0,257200.0,172750.0,337860.0,314810.0,133900.0,46040.0,10.0,60.0,585208.0,6.94,1056367.0,46070.0,46480.0,46694.0,47144.0,47021.3333333,340.0,80.0,0.3358281493,0.212667958451,314810.0,8446500.0,16.4201010886,2,0.977136
1055,-20.0,0.0,60.0,70.0,-33.0,-47.5,46410.0,46170.0,255425.0,163125.0,334025.0,271267.0,116693.0,46290.0,-80.0,0.0,597638.0,6.93,1056367.0,46690.0,45850.0,46438.0,46976.0,46967.3333333,240.0,-10.0,0.319320739943,0.215088823926,271267.0,8350625.0,16.3465302926,2,1.13736
1056,100.0,120.0,60.0,70.0,-32.75,-52.5,45850.0,45630.0,267475.0,169725.0,329698.0,271267.0,114011.0,45630.0,40.0,100.0,600810.0,6.93,1056367.0,45850.0,45840.0,46196.0,46814.0,46882.0,220.0,110.0,0.317272642303,0.210145354945,271267.0,8242450.0,15.4078885877,2,1.10869
1057,180.0,200.0,60.0,70.0,-26.5,-54.75,45560.0,45380.0,268450.0,159975.0,328681.0,271267.0,107586.0,45430.0,120.0,160.0,604058.0,6.93,1056367.0,45760.0,45560.0,45992.0,46595.0,46779.3333333,180.0,190.0,0.297960514062,0.198302779181,271267.0,8217025.0,15.3045725461,2,1.09633
1058,160.0,180.0,60.0,70.0,-29.0,-56.0,45910.0,45730.0,268400.0,150950.0,324858.0,240191.0,103491.0,45770.0,100.0,160.0,596336.0,6.93,1056367.0,45750.0,46030.0,45952.0,46456.0,46764.0,180.0,170.0,0.28120342772,0.215434799805,240191.0,8121450.0,15.1293777943,2,1.05512
1059,80.0,100.0,60.0,70.0,-30.5,-58.0,45910.0,45740.0,264850.0,143175.0,326444.0,240191.0,100664.0,45760.0,30.0,80.0,587702.0,6.93,1056367.0,45840.0,45910.0,45838.0,46266.0,46708.6666667,170.0,90.0,0.270294506324,0.209549899871,240191.0,8161100.0,15.4070228431,2,1.01653
1060,60.0,80.0,60.0,70.0,-28.5,-57.5,46050.0,45900.0,262250.0,135675.0,325517.0,240191.0,96534.0,45880.0,0.0,60.0,581056.0,6.93,1056367.0,45780.0,46030.0,45874.0,46156.0,46608.6666667,150.0,70.0,0.258674928503,0.200952575242,240191.0,8137925.0,15.5155862726,2,0.960509
1061,-20.0,0.0,60.0,70.0,-26.0,-52.0,46440.0,46180.0,261475.0,126475.0,324680.0,240191.0,94203.0,46230.0,-60.0,0.0,573782.0,6.93,1056367.0,46220.0,46230.0,45952.0,46074.0,46526.6666667,260.0,-10.0,0.241849125155,0.196100186935,240191.0,8117000.0,15.5215603786,2,0.921505
1062,-20.0,0.0,60.0,70.0,-23.25,-50.5,46470.0,46200.0,260575.0,120625.0,323003.0,240191.0,93820.0,46310.0,-50.0,-20.0,565644.0,6.93,1056367.0,46340.0,46290.0,46098.0,46045.0,46429.3333333,270.0,-10.0,0.231459272762,0.195302904772,240191.0,8075075.0,15.4947232083,2,0.928182
1063,0.0,20.0,60.0,70.0,-25.0,-48.0,46420.0,46190.0,259725.0,122550.0,325306.0,229361.0,92719.0,46230.0,-20.0,10.0,568234.0,6.94,1056367.0,46330.0,46330.0,46158.0,46055.0,46356.6666667,230.0,10.0,0.235922610453,0.202124598341,229361.0,8132650.0,15.6562710559,2,0.905701
1064,40.0,60.0,60.0,70.0,-31.5,-61.0,46980.0,46760.0,253675.0,121250.0,331180.0,229361.0,91230.0,46870.0,0.0,40.0,561120.0,6.94,926645.0,46950.0,46790.0,46334.0,46086.0,46288.6666667,220.0,50.0,0.238986892678,0.198878623654,229361.0,8279500.0,16.3191090963,3,0.910969
1065,50.0,70.0,60.0,70.0,-33.25,-67.0,46790.0,46540.0,284925.0,160200.0,336482.0,229361.0,88382.0,46690.0,40.0,90.0,560838.0,6.94,926645.0,46860.0,46580.0,46444.0,46159.0,46252.0,250.0,60.0,0.281126612266,0.192670070326,229361.0,8412050.0,14.761867158,3,0.885405
1066,120.0,140.0,60.0,70.0,-25.0,-68.0,45690.0,45460.0,317850.0,200275.0,338296.0,229361.0,83360.0,45550.0,60.0,100.0,568508.0,6.94,926645.0,45870.0,45180.0,46234.0,46093.0,46127.3333333,230.0,130.0,0.315046405537,0.181722263157,229361.0,8457400.0,13.3040742489,3,0.866992
1067,130.0,150.0,60.0,70.0,-22.0,-64.0,45120.0,45070.0,354650.0,243300.0,335373.0,215231.0,78033.0,45010.0,60.0,100.0,595596.0,6.95,926645.0,45000.0,44980.0,45972.0,46035.0,46020.6666667,50.0,140.0,0.343014239391,0.181277325292,215231.0,8384325.0,11.8205625264,3,0.822317
1068,130.0,150.0,60.0,70.0,-24.25,-64.0,45110.0,44910.0,351550.0,243300.0,333088.0,215231.0,75317.0,45080.0,60.0,100.0,607730.0,6.94,926645.0,45000.0,44670.0,45640.0,45899.0,45916.6666667,200.0,140.0,0.346038970274,0.174967825267,215231.0,8327200.0,11.8435499929,3,0.842315
1069,110.0,130.0,60.0,70.0,-25.75,-63.0,44740.0,44690.0,342825.0,241500.0,333611.0,215231.0,74211.0,44700.0,30.0,70.0,601916.0,6.95,926645.0,44620.0,44730.0,45228.0,45781.0,45800.0,50.0,120.0,0.352220520674,0.172398492782,215231.0,8340275.0,12.1640414205,3,0.818066
1070,80.0,100.0,60.0,70.0,-25.25,-60.0,44990.0,44840.0,339200.0,240000.0,333945.0,215231.0,72930.0,44950.0,40.0,70.0,597612.0,6.95,926645.0,44840.0,44860.0,44884.0,45664.0,45734.0,150.0,90.0,0.353773584906,0.169422620347,215231.0,8348625.0,12.3063458137,3,0.740573
1071,60.0,80.0,60.0,70.0,-21.75,-56.0,45010.0,44880.0,336725.0,237125.0,333921.0,215231.0,72300.0,44940.0,30.0,90.0,594338.0,6.95,926645.0,44980.0,45270.0,44902.0,45568.0,45696.0,130.0,70.0,0.352104833321,0.167959076527,215231.0,8348025.0,12.3959091247,3,0.687192
1072,70.0,90.0,60.0,70.0,-20.75,-56.25,45090.0,44930.0,329375.0,219625.0,331096.0,194993.0,71695.0,45030.0,30.0,80.0,608270.0,6.95,926645.0,45510.0,44930.0,44892.0,45432.0,45654.0,160.0,80.0,0.33339658444,0.183839932716,194993.0,8277400.0,12.565313093,3,0.544687
1073,20.0,40.0,60.0,70.0,-19.75,-53.0,45290.0,45170.0,325150.0,218700.0,331375.0,194993.0,71943.0,45200.0,40.0,80.0,602660.0,6.95,926645.0,45080.0,45430.0,45044.0,45342.0,45614.0,120.0,30.0,0.33630632016,0.184475852979,194993.0,8284375.0,12.7393126249,3,0.585691
1074,0.0,20.0,60.0,70.0,-16.25,-53.25,45390.0,45230.0,322500.0,218700.0,318226.0,194993.0,72742.0,45290.0,-50.0,10.0,595754.0,6.94,926645.0,45540.0,45170.0,45132.0,45180.0,45564.6666667,160.0,10.0,0.339069767442,0.186524644474,194993.0,7955650.0,12.3343410853,3,1.00663
1075,0.0,20.0,60.0,70.0,-17.5,-55.0,45570.0,45370.0,339600.0,233375.0,320350.0,194993.0,72294.0,45410.0,-40.0,10.0,583120.0,6.95,926645.0,45290.0,45390.0,45238.0,45061.0,45522.0,200.0,10.0,0.343602767962,0.185375885288,194993.0,8008750.0,11.7914458186,3,1.00652
1076,-10.0,10.0,60.0,70.0,-18.0,-55.5,45260.0,45050.0,340350.0,237475.0,316393.0,194993.0,71420.0,45130.0,-50.0,-10.0,599758.0,6.93,926645.0,45240.0,44960.0,45176.0,45039.0,45437.3333333,210.0,0.0,0.348868811518,0.183134779197,194993.0,7909825.0,11.6201336859,3,1.02432
1077,0.0,20.0,60.0,70.0,-16.75,-53.0,45320.0,45160.0,336650.0,225975.0,313462.0,196358.0,69716.0,45130.0,-60.0,-20.0,584052.0,6.93,926645.0,44650.0,45300.0,45250.0,45071.0,45371.3333333,160.0,10.0,0.335623050646,0.177522688151,196358.0,7836550.0,11.639016783,3,1.01733
1078,-20.0,0.0,60.0,70.0,-14.0,-50.0,45960.0,45760.0,332300.0,207275.0,315800.0,196358.0,68911.0,45810.0,-60.0,0.0,569080.0,6.94,926645.0,45570.0,45800.0,45324.0,45184.0,45336.0,200.0,-10.0,0.31187932591,0.175472860795,196358.0,7895000.0,11.8793259103,3,0.960023
1079,-20.0,0.0,60.0,70.0,-19.0,-54.0,46080.0,45880.0,329875.0,194850.0,321409.0,196358.0,68611.0,45950.0,-40.0,0.0,568678.0,6.93,926645.0,45980.0,45770.0,45444.0,45288.0,45268.0,200.0,-10.0,0.295339143615,0.174708949979,196358.0,8035225.0,12.1791966654,3,0.950282
1080,-40.0,-20.0,60.0,70.0,-19.5,-53.5,45970.0,45790.0,325675.0,176225.0,323092.0,196358.0,67611.0,45860.0,-60.0,-10.0,581566.0,6.93,926645.0,45920.0,45780.0,45522.0,45380.0,45214.6666667,180.0,-30.0,0.270553465879,0.172162580593,196358.0,8077300.0,12.4008597528,3,0.986873
1081,-30.0,-10.0,60.0,80.0,-18.0,-54.5,46060.0,45870.0,321575.0,172000.0,326195.0,196358.0,67338.0,45910.0,-70.0,-30.0,581496.0,6.94,926645.0,45900.0,45970.0,45724.0,45450.0,45267.3333333,190.0,-20.0,0.267433724637,0.17146742175,196358.0,8154875.0,12.6795848558,3,0.951863
1082,-30.0,-10.0,60.0,80.0,-19.5,-57.5,46150.0,45920.0,318650.0,160750.0,327675.0,198585.0,66738.0,46050.0,-70.0,-20.0,578398.0,6.92,926645.0,45910.0,46000.0,45864.0,45557.0,45335.3333333,230.0,-20.0,0.252235995606,0.168033839414,198585.0,8191875.0,12.8540326377,3,0.950619
1083,-20.0,0.0,60.0,80.0,-24.25,-56.25,45630.0,45500.0,311150.0,157275.0,324262.0,198585.0,61746.0,45540.0,-60.0,0.0,580554.0,6.91,992053.0,45690.0,45230.0,45750.0,45537.0,45372.6666667,130.0,-10.0,0.252731801382,0.155464914268,198585.0,8106550.0,13.0267555841,3,0.916315
1084,-20.0,0.0,60.0,80.0,-24.0,-51.5,45410.0,45250.0,308000.0,142825.0,325529.0,198585.0,60823.0,45330.0,-60.0,-10.0,572520.0,6.88,992053.0,45320.0,45350.0,45666.0,45555.0,45414.0,160.0,-10.0,0.231858766234,0.15314097238,198585.0,8138225.0,13.2114042208,1,0.90232
1085,-20.0,0.0,60.0,80.0,-25.0,-52.75,45500.0,45280.0,305550.0,142925.0,327209.0,208239.0,59824.0,45410.0,-60.0,0.0,582804.0,6.88,992053.0,45450.0,45380.0,45586.0,45554.0,45448.6666667,220.0,-10.0,0.233881525119,0.143642641388,208239.0,8180225.0,13.3860661103,1,0.973022
1086,20.0,60.0,60.0,80.0,-30.25,-54.5,45330.0,45200.0,302625.0,142925.0,324733.0,208239.0,59724.0,45250.0,0.0,30.0,580036.0,6.88,992053.0,44980.0,45280.0,45448.0,45586.0,45449.3333333,130.0,40.0,0.236142090045,0.143402532667,208239.0,8118325.0,13.4131763734,1,1.02235
